type,entry_time,exit_time,entry_price,exit_price,profit,result,month
BUY,2026-03-02 13:20:00,2026-03-02 13:25:00,5405.359,5403.359,-20.0,SL,2026-03
SELL,2026-03-02 14:30:00,2026-03-02 14:35:00,5316.767,5318.767,-20.0,SL,2026-03
SELL,2026-03-02 16:00:00,2026-03-02 16:05:00,5273.347,5275.347,-20.0,SL,2026-03
SELL,2026-03-02 16:15:00,2026-03-02 16:20:00,5285.172,5287.172,-20.0,SL,2026-03
SELL,2026-03-02 16:30:00,2026-03-02 16:35:00,5297.477,5299.477,-20.0,SL,2026-03
BUY,2026-03-03 00:10:00,2026-03-03 00:15:00,5348.354,5352.354,40.0,TP,2026-03
BUY,2026-03-03 00:40:00,2026-03-03 00:45:00,5355.022,5353.022,-20.0,SL,2026-03
BUY,2026-03-03 01:00:00,2026-03-03 01:05:00,5362.696,5366.696,40.0,TP,2026-03
BUY,2026-03-03 01:15:00,2026-03-03 01:20:00,5371.643,5375.643,40.0,TP,2026-03
BUY,2026-03-03 02:00:00,2026-03-03 02:05:00,5347.664,5345.664,-20.0,SL,2026-03
SELL,2026-03-03 05:45:00,2026-03-03 05:50:00,5326.183,5328.183,-20.0,SL,2026-03
SELL,2026-03-03 06:10:00,2026-03-03 06:15:00,5289.514,5291.514,-20.0,SL,2026-03
SELL,2026-03-03 06:30:00,2026-03-03 06:35:00,5313.692,5315.692,-20.0,SL,2026-03
SELL,2026-03-03 06:45:00,2026-03-03 06:50:00,5304.165,5306.165,-20.0,SL,2026-03
SELL,2026-03-03 09:25:00,2026-03-03 09:30:00,5242.253,5244.253,-20.0,SL,2026-03
SELL,2026-03-03 11:05:00,2026-03-03 11:10:00,5171.37,5173.37,-20.0,SL,2026-03
SELL,2026-03-03 11:20:00,2026-03-03 11:25:00,5187.858,5189.858,-20.0,SL,2026-03
SELL,2026-03-03 14:40:00,2026-03-03 14:45:00,5071.423,5073.423,-20.0,SL,2026-03
SELL,2026-03-03 20:50:00,2026-03-03 20:55:00,5095.748,5097.748,-20.0,SL,2026-03
SELL,2026-03-03 21:15:00,2026-03-03 21:20:00,5093.922,5095.922,-20.0,SL,2026-03
SELL,2026-03-03 21:25:00,2026-03-03 21:30:00,5089.477,5091.477,-20.0,SL,2026-03
SELL,2026-03-03 21:45:00,2026-03-03 21:50:00,5087.407,5089.407,-20.0,SL,2026-03
BUY,2026-03-04 00:40:00,2026-03-04 00:45:00,5132.356,5136.356,40.0,TP,2026-03
BUY,2026-03-04 07:05:00,2026-03-04 07:10:00,5174.607,5172.607,-20.0,SL,2026-03
BUY,2026-03-04 07:20:00,2026-03-04 07:25:00,5171.44,5169.44,-20.0,SL,2026-03
BUY,2026-03-04 07:35:00,2026-03-04 07:40:00,5171.807,5169.807,-20.0,SL,2026-03
BUY,2026-03-04 07:45:00,2026-03-04 07:50:00,5175.223,5173.223,-20.0,SL,2026-03
BUY,2026-03-04 08:45:00,2026-03-04 08:50:00,5180.817,5178.817,-20.0,SL,2026-03
BUY,2026-03-04 09:35:00,2026-03-04 09:40:00,5183.362,5181.362,-20.0,SL,2026-03
BUY,2026-03-04 09:55:00,2026-03-04 10:00:00,5182.28,5186.28,40.0,TP,2026-03
BUY,2026-03-04 10:05:00,2026-03-04 10:10:00,5194.575,5192.575,-20.0,SL,2026-03
SELL,2026-03-04 14:45:00,2026-03-04 14:50:00,5155.441,5157.441,-20.0,SL,2026-03
SELL,2026-03-04 15:10:00,2026-03-04 15:15:00,5134.314,5136.314,-20.0,SL,2026-03
SELL,2026-03-04 15:35:00,2026-03-04 15:40:00,5153.052,5149.052,40.0,TP,2026-03
BUY,2026-03-04 23:45:00,2026-03-04 23:50:00,5159.279,5157.279,-20.0,SL,2026-03
BUY,2026-03-04 23:55:00,2026-03-05 00:00:00,5164.962,5162.962,-20.0,SL,2026-03
BUY,2026-03-05 00:10:00,2026-03-05 00:15:00,5171.148,5175.148,40.0,TP,2026-03
BUY,2026-03-05 00:45:00,2026-03-05 00:50:00,5176.351,5174.351,-20.0,SL,2026-03
BUY,2026-03-05 09:05:00,2026-03-05 09:10:00,5176.619,5174.619,-20.0,SL,2026-03
SELL,2026-03-05 13:00:00,2026-03-05 13:05:00,5154.397,5156.397,-20.0,SL,2026-03
SELL,2026-03-05 13:15:00,2026-03-05 13:20:00,5131.291,5127.291,40.0,TP,2026-03
SELL,2026-03-05 13:45:00,2026-03-05 13:50:00,5119.838,5121.838,-20.0,SL,2026-03
SELL,2026-03-05 14:05:00,2026-03-05 14:10:00,5121.111,5123.111,-20.0,SL,2026-03
SELL,2026-03-05 15:05:00,2026-03-05 15:10:00,5070.399,5072.399,-20.0,SL,2026-03
SELL,2026-03-05 15:20:00,2026-03-05 15:25:00,5078.893,5080.893,-20.0,SL,2026-03
BUY,2026-03-06 01:35:00,2026-03-06 01:40:00,5108.367,5112.367,40.0,TP,2026-03
BUY,2026-03-06 01:45:00,2026-03-06 01:50:00,5120.933,5124.933,40.0,TP,2026-03
SELL,2026-03-06 09:00:00,2026-03-06 09:05:00,5102.648,5104.648,-20.0,SL,2026-03
SELL,2026-03-06 09:10:00,2026-03-06 09:15:00,5095.793,5097.793,-20.0,SL,2026-03
SELL,2026-03-06 09:20:00,2026-03-06 09:25:00,5095.698,5097.698,-20.0,SL,2026-03
SELL,2026-03-06 09:35:00,2026-03-06 09:40:00,5091.358,5093.358,-20.0,SL,2026-03
SELL,2026-03-06 09:45:00,2026-03-06 09:50:00,5091.282,5087.282,40.0,TP,2026-03
SELL,2026-03-06 09:55:00,2026-03-06 10:00:00,5085.507,5081.507,40.0,TP,2026-03
BUY,2026-03-06 13:30:00,2026-03-06 13:35:00,5123.559,5121.559,-20.0,SL,2026-03
BUY,2026-03-06 15:00:00,2026-03-06 15:05:00,5147.714,5145.714,-20.0,SL,2026-03
BUY,2026-03-06 15:20:00,2026-03-06 15:25:00,5165.757,5163.757,-20.0,SL,2026-03
BUY,2026-03-06 16:00:00,2026-03-06 16:05:00,5149.638,5147.638,-20.0,SL,2026-03
BUY,2026-03-06 16:15:00,2026-03-06 16:20:00,5149.235,5147.235,-20.0,SL,2026-03
BUY,2026-03-06 18:35:00,2026-03-06 18:40:00,5156.146,5154.146,-20.0,SL,2026-03
BUY,2026-03-06 18:55:00,2026-03-06 19:00:00,5160.976,5164.976,40.0,TP,2026-03
BUY,2026-03-06 19:05:00,2026-03-06 19:15:00,5167.627,5171.627,40.0,TP,2026-03
BUY,2026-03-06 19:45:00,2026-03-06 20:00:00,5160.407,5158.407,-20.0,SL,2026-03
SELL,2026-03-08 22:30:00,2026-03-08 22:35:00,5148.858,5150.858,-20.0,SL,2026-03
SELL,2026-03-08 23:00:00,2026-03-08 23:05:00,5117.666,5119.666,-20.0,SL,2026-03
SELL,2026-03-08 23:10:00,2026-03-08 23:15:00,5101.66,5103.66,-20.0,SL,2026-03
SELL,2026-03-08 23:30:00,2026-03-08 23:35:00,5094.977,5090.977,40.0,TP,2026-03
BUY,2026-03-09 05:30:00,2026-03-09 05:35:00,5106.25,5110.25,40.0,TP,2026-03
BUY,2026-03-09 05:40:00,2026-03-09 05:45:00,5120.486,5124.486,40.0,TP,2026-03
BUY,2026-03-09 06:05:00,2026-03-09 06:10:00,5129.942,5127.942,-20.0,SL,2026-03
BUY,2026-03-09 09:10:00,2026-03-09 09:15:00,5112.502,5116.502,40.0,TP,2026-03
BUY,2026-03-09 09:25:00,2026-03-09 09:30:00,5125.235,5129.235,40.0,TP,2026-03
SELL,2026-03-09 11:40:00,2026-03-09 11:45:00,5085.504,5087.504,-20.0,SL,2026-03
SELL,2026-03-09 13:40:00,2026-03-09 13:45:00,5076.142,5078.142,-20.0,SL,2026-03
SELL,2026-03-09 13:50:00,2026-03-09 13:55:00,5074.277,5076.277,-20.0,SL,2026-03
SELL,2026-03-09 14:05:00,2026-03-09 14:10:00,5074.716,5070.716,40.0,TP,2026-03
BUY,2026-03-09 14:40:00,2026-03-09 14:45:00,5112.486,5110.486,-20.0,SL,2026-03
BUY,2026-03-09 18:35:00,2026-03-09 18:40:00,5114.548,5118.548,40.0,TP,2026-03
BUY,2026-03-09 18:50:00,2026-03-09 18:55:00,5124.414,5122.414,-20.0,SL,2026-03
BUY,2026-03-09 19:00:00,2026-03-09 19:05:00,5126.44,5124.44,-20.0,SL,2026-03
BUY,2026-03-09 19:15:00,2026-03-09 19:20:00,5134.014,5138.014,40.0,TP,2026-03
BUY,2026-03-09 19:40:00,2026-03-09 19:45:00,5135.107,5133.107,-20.0,SL,2026-03
BUY,2026-03-09 19:50:00,2026-03-09 19:55:00,5136.086,5134.086,-20.0,SL,2026-03
BUY,2026-03-09 23:15:00,2026-03-09 23:20:00,5154.304,5152.304,-20.0,SL,2026-03
BUY,2026-03-10 01:20:00,2026-03-10 01:25:00,5158.731,5156.731,-20.0,SL,2026-03
BUY,2026-03-10 01:30:00,2026-03-10 01:35:00,5163.262,5161.262,-20.0,SL,2026-03
BUY,2026-03-10 01:40:00,2026-03-10 01:45:00,5165.967,5169.967,40.0,TP,2026-03
BUY,2026-03-10 01:55:00,2026-03-10 02:00:00,5184.015,5182.015,-20.0,SL,2026-03
BUY,2026-03-10 02:25:00,2026-03-10 02:35:00,5179.672,5177.672,-20.0,SL,2026-03
BUY,2026-03-10 08:25:00,2026-03-10 08:30:00,5183.735,5187.735,40.0,TP,2026-03
BUY,2026-03-10 08:35:00,2026-03-10 08:45:00,5190.231,5194.231,40.0,TP,2026-03
BUY,2026-03-10 09:10:00,2026-03-10 09:15:00,5187.624,5185.624,-20.0,SL,2026-03
BUY,2026-03-10 09:20:00,2026-03-10 09:30:00,5184.039,5188.039,40.0,TP,2026-03
BUY,2026-03-10 13:00:00,2026-03-10 13:05:00,5195.614,5193.614,-20.0,SL,2026-03
BUY,2026-03-10 13:15:00,2026-03-10 13:20:00,5214.287,5218.287,40.0,TP,2026-03
BUY,2026-03-10 13:50:00,2026-03-10 13:55:00,5208.932,5206.932,-20.0,SL,2026-03
BUY,2026-03-10 14:15:00,2026-03-10 14:20:00,5212.33,5210.33,-20.0,SL,2026-03
BUY,2026-03-10 15:30:00,2026-03-10 15:35:00,5233.456,5231.456,-20.0,SL,2026-03
BUY,2026-03-10 16:20:00,2026-03-10 16:30:00,5232.783,5230.783,-20.0,SL,2026-03
SELL,2026-03-10 18:35:00,2026-03-10 18:40:00,5190.42,5192.42,-20.0,SL,2026-03
SELL,2026-03-10 18:55:00,2026-03-10 19:00:00,5191.783,5193.783,-20.0,SL,2026-03
SELL,2026-03-11 05:45:00,2026-03-11 05:50:00,5197.75,5199.75,-20.0,SL,2026-03
SELL,2026-03-11 07:35:00,2026-03-11 07:40:00,5186.858,5188.858,-20.0,SL,2026-03
SELL,2026-03-11 08:20:00,2026-03-11 08:25:00,5186.899,5182.899,40.0,TP,2026-03
SELL,2026-03-11 12:55:00,2026-03-11 13:00:00,5167.592,5169.592,-20.0,SL,2026-03
SELL,2026-03-11 13:30:00,2026-03-11 13:35:00,5175.674,5171.674,40.0,TP,2026-03
SELL,2026-03-11 13:40:00,2026-03-11 13:45:00,5165.332,5167.332,-20.0,SL,2026-03
SELL,2026-03-11 17:35:00,2026-03-11 17:40:00,5158.942,5160.942,-20.0,SL,2026-03
BUY,2026-03-11 19:50:00,2026-03-11 19:55:00,5180.866,5178.866,-20.0,SL,2026-03
SELL,2026-03-11 22:30:00,2026-03-11 22:35:00,5165.392,5161.392,40.0,TP,2026-03
SELL,2026-03-11 22:50:00,2026-03-11 22:55:00,5156.251,5158.251,-20.0,SL,2026-03
SELL,2026-03-12 04:35:00,2026-03-12 04:55:00,5145.46,5141.46,40.0,TP,2026-03
SELL,2026-03-12 05:20:00,2026-03-12 05:25:00,5141.499,5137.499,40.0,TP,2026-03
SELL,2026-03-12 14:05:00,2026-03-12 14:10:00,5157.054,5159.054,-20.0,SL,2026-03
SELL,2026-03-12 14:15:00,2026-03-12 14:20:00,5154.567,5156.567,-20.0,SL,2026-03
SELL,2026-03-12 14:30:00,2026-03-12 14:35:00,5146.507,5148.507,-20.0,SL,2026-03
SELL,2026-03-12 14:45:00,2026-03-12 14:55:00,5142.388,5144.388,-20.0,SL,2026-03
SELL,2026-03-12 15:00:00,2026-03-12 15:05:00,5131.963,5133.963,-20.0,SL,2026-03
SELL,2026-03-12 15:30:00,2026-03-12 15:35:00,5125.055,5127.055,-20.0,SL,2026-03
SELL,2026-03-12 17:45:00,2026-03-12 17:50:00,5107.613,5109.613,-20.0,SL,2026-03
SELL,2026-03-12 18:20:00,2026-03-12 18:25:00,5103.012,5105.012,-20.0,SL,2026-03
SELL,2026-03-12 18:30:00,2026-03-12 18:35:00,5100.419,5102.419,-20.0,SL,2026-03
SELL,2026-03-13 04:20:00,2026-03-13 04:25:00,5105.061,5107.061,-20.0,SL,2026-03
BUY,2026-03-13 11:55:00,2026-03-13 12:00:00,5107.366,5111.366,40.0,TP,2026-03
BUY,2026-03-13 12:20:00,2026-03-13 12:25:00,5113.23,5111.23,-20.0,SL,2026-03
BUY,2026-03-13 12:45:00,2026-03-13 12:50:00,5121.102,5119.102,-20.0,SL,2026-03
SELL,2026-03-13 16:00:00,2026-03-13 16:05:00,5027.96,5029.96,-20.0,SL,2026-03
SELL,2026-03-15 22:15:00,2026-03-15 22:20:00,5008.684,5010.684,-20.0,SL,2026-03
SELL,2026-03-15 23:00:00,2026-03-15 23:05:00,5005.946,5007.946,-20.0,SL,2026-03
SELL,2026-03-15 23:20:00,2026-03-15 23:25:00,4985.255,4987.255,-20.0,SL,2026-03
SELL,2026-03-15 23:30:00,2026-03-15 23:35:00,4982.054,4984.054,-20.0,SL,2026-03
SELL,2026-03-15 23:40:00,2026-03-15 23:45:00,4984.117,4980.117,40.0,TP,2026-03
SELL,2026-03-16 07:20:00,2026-03-16 07:25:00,5003.237,5005.237,-20.0,SL,2026-03
SELL,2026-03-16 07:35:00,2026-03-16 07:40:00,4998.294,4994.294,40.0,TP,2026-03
SELL,2026-03-16 07:50:00,2026-03-16 07:55:00,4993.853,4995.853,-20.0,SL,2026-03
SELL,2026-03-16 08:10:00,2026-03-16 08:15:00,4988.75,4990.75,-20.0,SL,2026-03
SELL,2026-03-16 08:25:00,2026-03-16 08:30:00,4997.02,4993.02,40.0,TP,2026-03
SELL,2026-03-16 08:55:00,2026-03-16 09:00:00,4991.209,4987.209,40.0,TP,2026-03
BUY,2026-03-16 13:15:00,2026-03-16 13:20:00,5026.622,5024.622,-20.0,SL,2026-03
BUY,2026-03-16 13:30:00,2026-03-16 13:35:00,5028.437,5032.437,40.0,TP,2026-03
BUY,2026-03-16 18:25:00,2026-03-16 18:30:00,5006.241,5010.241,40.0,TP,2026-03
BUY,2026-03-16 18:35:00,2026-03-16 18:40:00,5013.757,5011.757,-20.0,SL,2026-03
BUY,2026-03-16 19:05:00,2026-03-16 19:10:00,5017.155,5015.155,-20.0,SL,2026-03
BUY,2026-03-16 19:35:00,2026-03-16 19:40:00,5013.192,5011.192,-20.0,SL,2026-03
BUY,2026-03-16 19:50:00,2026-03-16 19:55:00,5013.884,5011.884,-20.0,SL,2026-03
BUY,2026-03-17 01:35:00,2026-03-17 01:45:00,5016.492,5020.492,40.0,TP,2026-03
BUY,2026-03-17 01:50:00,2026-03-17 02:00:00,5025.39,5023.39,-20.0,SL,2026-03
BUY,2026-03-17 02:25:00,2026-03-17 02:35:00,5025.474,5023.474,-20.0,SL,2026-03
BUY,2026-03-17 02:40:00,2026-03-17 02:45:00,5028.833,5026.833,-20.0,SL,2026-03
BUY,2026-03-17 03:20:00,2026-03-17 03:35:00,5030.181,5028.181,-20.0,SL,2026-03
BUY,2026-03-17 13:30:00,2026-03-17 13:35:00,5024.273,5022.273,-20.0,SL,2026-03
SELL,2026-03-17 15:25:00,2026-03-17 15:30:00,4994.84,4996.84,-20.0,SL,2026-03
SELL,2026-03-17 15:35:00,2026-03-17 15:40:00,4982.295,4984.295,-20.0,SL,2026-03
SELL,2026-03-17 16:00:00,2026-03-17 16:05:00,4994.08,4996.08,-20.0,SL,2026-03
BUY,2026-03-18 00:05:00,2026-03-18 00:10:00,5011.955,5009.955,-20.0,SL,2026-03
SELL,2026-03-18 04:35:00,2026-03-18 04:40:00,4983.191,4985.191,-20.0,SL,2026-03
SELL,2026-03-18 10:50:00,2026-03-18 10:55:00,4972.92,4968.92,40.0,TP,2026-03
SELL,2026-03-18 11:00:00,2026-03-18 11:05:00,4958.49,4954.49,40.0,TP,2026-03
SELL,2026-03-18 11:20:00,2026-03-18 11:25:00,4965.928,4961.928,40.0,TP,2026-03
SELL,2026-03-18 11:35:00,2026-03-18 11:40:00,4947.46,4943.46,40.0,TP,2026-03
SELL,2026-03-18 11:50:00,2026-03-18 11:55:00,4932.383,4934.383,-20.0,SL,2026-03
SELL,2026-03-18 12:05:00,2026-03-18 12:10:00,4913.651,4915.651,-20.0,SL,2026-03
SELL,2026-03-18 18:55:00,2026-03-18 19:00:00,4853.077,4855.077,-20.0,SL,2026-03
SELL,2026-03-18 19:20:00,2026-03-18 19:25:00,4847.172,4849.172,-20.0,SL,2026-03
SELL,2026-03-19 10:40:00,2026-03-19 10:45:00,4683.471,4679.471,40.0,TP,2026-03
SELL,2026-03-19 11:40:00,2026-03-19 11:45:00,4663.895,4665.895,-20.0,SL,2026-03
SELL,2026-03-19 11:50:00,2026-03-19 11:55:00,4652.8,4654.8,-20.0,SL,2026-03
SELL,2026-03-19 12:00:00,2026-03-19 12:05:00,4630.46,4632.46,-20.0,SL,2026-03
BUY,2026-03-19 19:00:00,2026-03-19 19:05:00,4635.151,4633.151,-20.0,SL,2026-03
BUY,2026-03-19 19:50:00,2026-03-19 19:55:00,4640.441,4644.441,40.0,TP,2026-03
BUY,2026-03-19 20:00:00,2026-03-19 20:05:00,4650.204,4654.204,40.0,TP,2026-03
BUY,2026-03-19 22:05:00,2026-03-19 22:10:00,4665.511,4669.511,40.0,TP,2026-03
BUY,2026-03-19 22:25:00,2026-03-19 22:30:00,4666.398,4664.398,-20.0,SL,2026-03
BUY,2026-03-20 02:45:00,2026-03-20 02:50:00,4699.542,4697.542,-20.0,SL,2026-03
BUY,2026-03-20 03:00:00,2026-03-20 03:05:00,4706.908,4710.908,40.0,TP,2026-03
BUY,2026-03-20 03:15:00,2026-03-20 03:20:00,4732.855,4730.855,-20.0,SL,2026-03
SELL,2026-03-20 10:00:00,2026-03-20 10:05:00,4653.017,4655.017,-20.0,SL,2026-03
SELL,2026-03-20 13:50:00,2026-03-20 13:55:00,4622.061,4624.061,-20.0,SL,2026-03
SELL,2026-03-20 14:10:00,2026-03-20 14:15:00,4587.398,4583.398,40.0,TP,2026-03
SELL,2026-03-20 18:40:00,2026-03-20 18:45:00,4526.212,4528.212,-20.0,SL,2026-03
SELL,2026-03-23 00:00:00,2026-03-23 00:05:00,4440.499,4442.499,-20.0,SL,2026-03
SELL,2026-03-23 00:25:00,2026-03-23 00:30:00,4427.016,4429.016,-20.0,SL,2026-03
SELL,2026-03-23 00:35:00,2026-03-23 00:40:00,4349.608,4351.608,-20.0,SL,2026-03
SELL,2026-03-23 00:45:00,2026-03-23 00:50:00,4345.431,4347.431,-20.0,SL,2026-03
SELL,2026-03-23 05:30:00,2026-03-23 05:35:00,4332.585,4334.585,-20.0,SL,2026-03
SELL,2026-03-23 05:40:00,2026-03-23 05:45:00,4322.194,4324.194,-20.0,SL,2026-03
SELL,2026-03-23 05:50:00,2026-03-23 05:55:00,4303.839,4305.839,-20.0,SL,2026-03
SELL,2026-03-23 06:00:00,2026-03-23 06:05:00,4286.906,4282.906,40.0,TP,2026-03
SELL,2026-03-23 06:20:00,2026-03-23 06:25:00,4275.314,4277.314,-20.0,SL,2026-03
SELL,2026-03-23 06:40:00,2026-03-23 06:45:00,4183.041,4185.041,-20.0,SL,2026-03
SELL,2026-03-23 07:00:00,2026-03-23 07:05:00,4180.37,4176.37,40.0,TP,2026-03
BUY,2026-03-23 14:20:00,2026-03-23 14:25:00,4503.823,4501.823,-20.0,SL,2026-03
BUY,2026-03-23 18:30:00,2026-03-23 18:35:00,4443.445,4447.445,40.0,TP,2026-03
BUY,2026-03-23 18:40:00,2026-03-23 18:45:00,4461.559,4459.559,-20.0,SL,2026-03
SELL,2026-03-24 00:35:00,2026-03-24 00:40:00,4349.324,4351.324,-20.0,SL,2026-03
SELL,2026-03-24 01:00:00,2026-03-24 01:05:00,4355.921,4357.921,-20.0,SL,2026-03
BUY,2026-03-24 10:55:00,2026-03-24 11:00:00,4438.431,4436.431,-20.0,SL,2026-03
SELL,2026-03-24 12:35:00,2026-03-24 12:40:00,4365.187,4367.187,-20.0,SL,2026-03
SELL,2026-03-24 13:05:00,2026-03-24 13:10:00,4368.689,4370.689,-20.0,SL,2026-03
SELL,2026-03-24 13:25:00,2026-03-24 13:30:00,4357.029,4359.029,-20.0,SL,2026-03
SELL,2026-03-24 17:05:00,2026-03-24 17:10:00,4392.002,4394.002,-20.0,SL,2026-03
SELL,2026-03-24 17:30:00,2026-03-24 17:35:00,4382.911,4384.911,-20.0,SL,2026-03
SELL,2026-03-24 18:05:00,2026-03-24 18:10:00,4386.098,4388.098,-20.0,SL,2026-03
BUY,2026-03-24 20:20:00,2026-03-24 20:25:00,4463.471,4461.471,-20.0,SL,2026-03
BUY,2026-03-24 20:35:00,2026-03-24 20:40:00,4471.996,4469.996,-20.0,SL,2026-03
BUY,2026-03-24 20:45:00,2026-03-24 20:50:00,4465.662,4469.662,40.0,TP,2026-03
BUY,2026-03-24 22:05:00,2026-03-24 22:10:00,4484.209,4482.209,-20.0,SL,2026-03
BUY,2026-03-25 08:25:00,2026-03-25 08:30:00,4565.636,4563.636,-20.0,SL,2026-03
BUY,2026-03-25 11:20:00,2026-03-25 11:25:00,4582.046,4580.046,-20.0,SL,2026-03
BUY,2026-03-25 11:30:00,2026-03-25 11:45:00,4582.866,4580.866,-20.0,SL,2026-03
SELL,2026-03-25 19:00:00,2026-03-25 19:05:00,4533.33,4535.33,-20.0,SL,2026-03
SELL,2026-03-25 19:45:00,2026-03-25 19:50:00,4514.872,4516.872,-20.0,SL,2026-03
SELL,2026-03-25 23:35:00,2026-03-25 23:40:00,4493.803,4495.803,-20.0,SL,2026-03
SELL,2026-03-26 05:40:00,2026-03-26 05:45:00,4483.12,4479.12,40.0,TP,2026-03
SELL,2026-03-26 05:50:00,2026-03-26 05:55:00,4462.469,4458.469,40.0,TP,2026-03
SELL,2026-03-26 06:10:00,2026-03-26 06:15:00,4421.169,4423.169,-20.0,SL,2026-03
SELL,2026-03-26 06:30:00,2026-03-26 06:35:00,4436.898,4438.898,-20.0,SL,2026-03
SELL,2026-03-26 16:20:00,2026-03-26 16:25:00,4400.924,4396.924,40.0,TP,2026-03
SELL,2026-03-26 20:00:00,2026-03-26 20:05:00,4353.786,4355.786,-20.0,SL,2026-03
SELL,2026-03-27 00:20:00,2026-03-27 00:25:00,4389.539,4391.539,-20.0,SL,2026-03
SELL,2026-03-27 00:35:00,2026-03-27 00:40:00,4389.984,4391.984,-20.0,SL,2026-03
SELL,2026-03-27 00:45:00,2026-03-27 00:50:00,4384.287,4380.287,40.0,TP,2026-03
SELL,2026-03-27 00:55:00,2026-03-27 01:00:00,4378.411,4380.411,-20.0,SL,2026-03
BUY,2026-03-27 01:35:00,2026-03-27 01:45:00,4417.009,4415.009,-20.0,SL,2026-03
BUY,2026-03-27 01:50:00,2026-03-27 01:55:00,4414.642,4418.642,40.0,TP,2026-03
BUY,2026-03-27 02:00:00,2026-03-27 02:05:00,4430.369,4428.369,-20.0,SL,2026-03
BUY,2026-03-27 03:10:00,2026-03-27 03:20:00,4429.469,4433.469,40.0,TP,2026-03
BUY,2026-03-27 05:30:00,2026-03-27 05:35:00,4459.182,4463.182,40.0,TP,2026-03
BUY,2026-03-27 06:05:00,2026-03-27 06:10:00,4461.864,4465.864,40.0,TP,2026-03
BUY,2026-03-27 14:00:00,2026-03-27 14:05:00,4457.704,4455.704,-20.0,SL,2026-03
BUY,2026-03-27 14:10:00,2026-03-27 14:15:00,4460.28,4458.28,-20.0,SL,2026-03
BUY,2026-03-27 14:30:00,2026-03-27 14:35:00,4463.048,4461.048,-20.0,SL,2026-03
BUY,2026-03-27 14:40:00,2026-03-27 14:45:00,4463.947,4467.947,40.0,TP,2026-03
BUY,2026-03-27 14:50:00,2026-03-27 14:55:00,4489.186,4493.186,40.0,TP,2026-03
BUY,2026-03-27 15:10:00,2026-03-27 15:15:00,4525.255,4523.255,-20.0,SL,2026-03
BUY,2026-03-27 15:20:00,2026-03-27 15:25:00,4545.035,4543.035,-20.0,SL,2026-03
BUY,2026-03-27 16:00:00,2026-03-27 16:05:00,4529.895,4527.895,-20.0,SL,2026-03
SELL,2026-03-29 23:30:00,2026-03-29 23:35:00,4459.248,4455.248,40.0,TP,2026-03
SELL,2026-03-29 23:45:00,2026-03-29 23:50:00,4444.921,4446.921,-20.0,SL,2026-03
SELL,2026-03-30 00:00:00,2026-03-30 00:05:00,4435.261,4437.261,-20.0,SL,2026-03
BUY,2026-03-30 02:40:00,2026-03-30 02:45:00,4494.422,4492.422,-20.0,SL,2026-03
BUY,2026-03-30 03:00:00,2026-03-30 03:05:00,4494.321,4498.321,40.0,TP,2026-03
BUY,2026-03-30 03:20:00,2026-03-30 03:25:00,4511.565,4509.565,-20.0,SL,2026-03
BUY,2026-03-30 05:45:00,2026-03-30 05:50:00,4520.279,4518.279,-20.0,SL,2026-03
BUY,2026-03-30 06:00:00,2026-03-30 06:05:00,4526.479,4524.479,-20.0,SL,2026-03
BUY,2026-03-30 06:30:00,2026-03-30 06:35:00,4535.046,4533.046,-20.0,SL,2026-03
BUY,2026-03-30 06:40:00,2026-03-30 06:45:00,4540.021,4544.021,40.0,TP,2026-03
BUY,2026-03-30 11:15:00,2026-03-30 11:20:00,4544.401,4542.401,-20.0,SL,2026-03
BUY,2026-03-30 11:40:00,2026-03-30 11:45:00,4566.246,4570.246,40.0,TP,2026-03
BUY,2026-03-30 12:05:00,2026-03-30 12:15:00,4557.65,4561.65,40.0,TP,2026-03
SELL,2026-03-30 14:15:00,2026-03-30 14:20:00,4523.32,4525.32,-20.0,SL,2026-03
SELL,2026-03-30 18:50:00,2026-03-30 18:55:00,4506.998,4502.998,40.0,TP,2026-03
SELL,2026-03-30 23:05:00,2026-03-30 23:10:00,4495.082,4497.082,-20.0,SL,2026-03
BUY,2026-03-31 00:35:00,2026-03-31 00:40:00,4530.107,4528.107,-20.0,SL,2026-03
BUY,2026-03-31 00:50:00,2026-03-31 00:55:00,4542.22,4540.22,-20.0,SL,2026-03
BUY,2026-03-31 01:10:00,2026-03-31 01:15:00,4543.857,4547.857,40.0,TP,2026-03
BUY,2026-03-31 01:20:00,2026-03-31 01:25:00,4584.938,4582.938,-20.0,SL,2026-03
SELL,2026-03-31 10:35:00,2026-03-31 10:40:00,4534.172,4536.172,-20.0,SL,2026-03
SELL,2026-03-31 11:05:00,2026-03-31 11:10:00,4545.01,4547.01,-20.0,SL,2026-03
BUY,2026-03-31 11:20:00,2026-03-31 11:25:00,4575.687,4579.687,40.0,TP,2026-03
BUY,2026-03-31 11:35:00,2026-03-31 11:40:00,4589.547,4587.547,-20.0,SL,2026-03
BUY,2026-03-31 13:50:00,2026-03-31 13:55:00,4606.462,4604.462,-20.0,SL,2026-03
BUY,2026-03-31 14:10:00,2026-03-31 14:15:00,4614.838,4612.838,-20.0,SL,2026-03
BUY,2026-03-31 14:25:00,2026-03-31 14:30:00,4618.765,4616.765,-20.0,SL,2026-03
BUY,2026-03-31 14:50:00,2026-03-31 14:55:00,4605.58,4603.58,-20.0,SL,2026-03
